,Artist,Album,Track,Minutes
380,Various Artists,Axé Bahia 2001,Latinha de Cerveja,2.77811666667
381,Various Artists,Carnaval 2001,Vai-Vai 2001,4.60581666667
382,Various Artists,Carnaval 2001,X-9 2001,4.56533333333
383,Various Artists,Carnaval 2001,Gavioes 2001,4.71205
384,Various Artists,Carnaval 2001,Nene 2001,4.74948333333
385,Various Artists,Carnaval 2001,Rosas De Ouro 2001,4.73903333333
386,Various Artists,Carnaval 2001,Mocidade Alegre 2001,4.70813333333
387,Various Artists,Carnaval 2001,Camisa Verde 2001,4.72423333333
388,Various Artists,Carnaval 2001,Leandro De Itaquera 2001,4.58013333333
389,Various Artists,Carnaval 2001,Tucuruvi 2001,4.79868333333
390,Various Artists,Carnaval 2001,Aguia De Ouro 2001,4.736
391,Various Artists,Carnaval 2001,Ipiranga 2001,4.13821666667
392,Various Artists,Carnaval 2001,Morro Da Casa Verde 2001,4.74513333333
393,Various Artists,Carnaval 2001,Perola Negra 2001,4.69376666667
394,Various Artists,Carnaval 2001,Sao Lucas 2001,4.93756666667
395,Various Artists,Sambas De Enredo 2001,Imperatriz,5.65288333333
396,Various Artists,Sambas De Enredo 2001,Beija-Flor,5.45
397,Various Artists,Sambas De Enredo 2001,Viradouro,5.73866666667
398,Various Artists,Sambas De Enredo 2001,Mocidade,4.362
399,Various Artists,Sambas De Enredo 2001,Unidos Da Tijuca,5.64723333333
400,Various Artists,Sambas De Enredo 2001,Salgueiro,5.09866666667
401,Various Artists,Sambas De Enredo 2001,Mangueira,4.97196666667
402,Various Artists,Sambas De Enredo 2001,União Da Ilha,5.51575
403,Various Artists,Sambas De Enredo 2001,Grande Rio,5.12086666667
404,Various Artists,Sambas De Enredo 2001,Portela,5.3268
405,Various Artists,Sambas De Enredo 2001,Caprichosos,5.85533333333
406,Various Artists,Sambas De Enredo 2001,Tradição,4.48608333333
407,Various Artists,Sambas De Enredo 2001,Império Serrano,5.58236666667
408,Various Artists,Sambas De Enredo 2001,Tuiuti,4.32761666667
409,Various Artists,Vozes do MPB,Linha de Passe (João Bosco),3.84913333333
410,Various Artists,Vozes do MPB,Pela Luz dos Olhos Teus (Miúcha e Tom Jobim),2.73283333333
411,Various Artists,Vozes do MPB,Chão de Giz (Elba Ramalho),4.58056666667
412,Various Artists,Vozes do MPB,Marina (Dorival Caymmi),2.87738333333
413,Various Artists,Vozes do MPB,Aquarela (Toquinho),4.3324
414,Various Artists,Vozes do MPB,Coração do Agreste (Fafá de Belém),4.30323333333
415,Various Artists,Vozes do MPB,Dona (Roupa Nova),4.05593333333
416,Various Artists,Vozes do MPB,Começaria Tudo Outra Vez (Maria Creuza),3.4499
417,Various Artists,Vozes do MPB,Caçador de Mim (Sá & Guarabyra),3.97235
418,Various Artists,Vozes do MPB,Romaria (Renato Teixeira),4.07988333333
419,Various Artists,Vozes do MPB,As Rosas Não Falam (Beth Carvalho),1.94611666667
420,Various Artists,Vozes do MPB,Wave (Os Cariocas),2.16771666667
421,Various Artists,Vozes do MPB,Garota de Ipanema (Dick Farney),2.90611666667
422,Various Artists,Vozes do MPB,Preciso Apender a Viver Só (Maysa),2.39106666667
423,Led Zeppelin,BBC Sessions [Disc 1] [Live],You Shook Me,5.26585
424,Led Zeppelin,BBC Sessions [Disc 1] [Live],I Can't Quit You Baby,4.39726666667
425,Led Zeppelin,BBC Sessions [Disc 1] [Live],Communication Breakdown,3.21088333333
426,Led Zeppelin,BBC Sessions [Disc 1] [Live],Dazed and Confused,6.69866666667
427,Led Zeppelin,BBC Sessions [Disc 1] [Live],The Girl I Love She Got Long Black Wavy Hair,3.05545
428,Led Zeppelin,BBC Sessions [Disc 1] [Live],What is and Should Never Be,4.34458333333
429,Led Zeppelin,BBC Sessions [Disc 1] [Live],Communication Breakdown(2),2.68581666667
430,Led Zeppelin,BBC Sessions [Disc 1] [Live],Travelling Riverside Blues,5.20053333333
431,Led Zeppelin,BBC Sessions [Disc 1] [Live],Whole Lotta Love,6.22323333333
432,Led Zeppelin,BBC Sessions [Disc 1] [Live],Somethin' Else,2.13115
433,Led Zeppelin,BBC Sessions [Disc 1] [Live],Communication Breakdown(3),3.08766666667
434,Led Zeppelin,BBC Sessions [Disc 1] [Live],I Can't Quit You Baby(2),6.34251666667
435,Led Zeppelin,BBC Sessions [Disc 1] [Live],You Shook Me(2),10.32445
436,Led Zeppelin,BBC Sessions [Disc 1] [Live],How Many More Times,11.8639333333
437,Led Zeppelin,Physical Graffiti [Disc 1],Custard Pie,4.2327
438,Led Zeppelin,Physical Graffiti [Disc 1],The Rover,5.61806666667
439,Led Zeppelin,Physical Graffiti [Disc 1],In My Time Of Dying,11.1002833333
440,Led Zeppelin,Physical Graffiti [Disc 1],Houses Of The Holy,4.04156666667
441,Led Zeppelin,Physical Graffiti [Disc 1],Trampled Under Foot,5.61153333333
442,Led Zeppelin,Physical Graffiti [Disc 1],Kashmir,8.47673333333
443,Led Zeppelin,BBC Sessions [Disc 2] [Live],Immigrant Song,3.35411666667
444,Led Zeppelin,BBC Sessions [Disc 2] [Live],Heartbreaker,5.26801666667
445,Led Zeppelin,BBC Sessions [Disc 2] [Live],Since I've Been Loving You,6.93941666667
446,Led Zeppelin,BBC Sessions [Disc 2] [Live],Black Dog,5.2937
447,Led Zeppelin,BBC Sessions [Disc 2] [Live],Dazed And Confused,18.6122333333
448,Led Zeppelin,BBC Sessions [Disc 2] [Live],Stairway To Heaven,8.82763333333
449,Led Zeppelin,BBC Sessions [Disc 2] [Live],Going To California,3.91008333333
450,Led Zeppelin,BBC Sessions [Disc 2] [Live],That's The Way,5.72385
451,Led Zeppelin,BBC Sessions [Disc 2] [Live],Whole Lotta Love (Medley),13.7517166667
452,Led Zeppelin,BBC Sessions [Disc 2] [Live],Thank You,6.6377
453,Led Zeppelin,Coda,We're Gonna Groove,2.62616666667
454,Led Zeppelin,Coda,Poor Tom,3.04151666667
455,Led Zeppelin,Coda,I Can't Quit You Baby,4.3028
456,Led Zeppelin,Coda,Walter's Walk,4.51308333333
457,Led Zeppelin,Coda,Ozone Baby,3.59923333333
458,Led Zeppelin,Coda,Darlene,5.12043333333
459,Led Zeppelin,Coda,Bonzo's Montreux,4.31541666667
460,Led Zeppelin,Coda,Wearing And Tearing,5.50006666667
461,Led Zeppelin,Houses Of The Holy,The Song Remains The Same,5.50006666667
462,Led Zeppelin,Houses Of The Holy,The Rain Song,7.653
463,Led Zeppelin,Houses Of The Holy,Over The Hills And Far Away,4.83481666667
464,Led Zeppelin,Houses Of The Holy,The Crunge,3.29011666667
465,Led Zeppelin,Houses Of The Holy,Dancing Days,3.72026666667
466,Led Zeppelin,Houses Of The Holy,D'Yer Mak'er,4.38246666667
467,Led Zeppelin,Houses Of The Holy,No Quarter,7.00821666667
468,Led Zeppelin,Houses Of The Holy,The Ocean,4.5183
469,Led Zeppelin,In Through The Out Door,In The Evening,6.84276666667
470,Led Zeppelin,In Through The Out Door,South Bound Saurez,4.2401
471,Led Zeppelin,In Through The Out Door,Fool In The Rain,6.21583333333
472,Led Zeppelin,In Through The Out Door,Hot Dog,3.28663333333
473,Led Zeppelin,In Through The Out Door,Carouselambra,10.5739166667
474,Led Zeppelin,In Through The Out Door,All My Love,5.93806666667
475,Led Zeppelin,In Through The Out Door,I'm Gonna Crawl,5.49398333333
476,Led Zeppelin,IV,Black Dog,4.94453333333
477,Led Zeppelin,IV,Rock & Roll,3.68195
478,Led Zeppelin,IV,The Battle Of Evermore,5.85925
479,Led Zeppelin,IV,Stairway To Heaven,8.02698333333
480,Led Zeppelin,IV,Misty Mountain Hop,4.64761666667
481,Led Zeppelin,IV,Four Sticks,4.74078333333
482,Led Zeppelin,IV,Going To California,3.59488333333
483,Led Zeppelin,IV,When The Levee Breaks,7.12836666667
484,Led Zeppelin,Led Zeppelin I,Good Times Bad Times,2.7694
485,Led Zeppelin,Led Zeppelin I,Babe I'm Gonna Leave You,6.69125
486,Led Zeppelin,Led Zeppelin I,You Shook Me,6.46965
487,Led Zeppelin,Led Zeppelin I,Dazed and Confused,6.43438333333
488,Led Zeppelin,Led Zeppelin I,Your Time Is Gonna Come,4.581
489,Led Zeppelin,Led Zeppelin I,Black Mountain Side,2.2117
490,Led Zeppelin,Led Zeppelin I,Communication Breakdown,2.50383333333
491,Led Zeppelin,Led Zeppelin I,I Can't Quit You Baby,4.71118333333
492,Led Zeppelin,Led Zeppelin I,How Many More Times,8.46758333333
493,Led Zeppelin,Led Zeppelin II,Whole Lotta Love,5.57451666667
494,Led Zeppelin,Led Zeppelin II,What Is And What Should Never Be,4.79955
495,Led Zeppelin,Led Zeppelin II,The Lemon Song,6.31901666667
496,Led Zeppelin,Led Zeppelin II,Thank You,4.79651666667
497,Led Zeppelin,Led Zeppelin II,Heartbreaker,4.23313333333
498,Led Zeppelin,Led Zeppelin II,Living Loving Maid (She's Just A Woman),2.6536
499,Led Zeppelin,Led Zeppelin II,Ramble On,4.59318333333
500,Led Zeppelin,Led Zeppelin II,Moby Dick,4.34546666667
501,Led Zeppelin,Led Zeppelin II,Bring It On Home,4.33283333333
502,Led Zeppelin,Led Zeppelin III,Immigrant Song,2.41458333333
503,Led Zeppelin,Led Zeppelin III,Friends,3.89266666667
504,Led Zeppelin,Led Zeppelin III,Celebration Day,3.49213333333
505,Led Zeppelin,Led Zeppelin III,Since I've Been Loving You,7.40091666667
506,Led Zeppelin,Led Zeppelin III,Out On The Tiles,4.10078333333
507,Led Zeppelin,Led Zeppelin III,Gallows Pole,4.93713333333
508,Led Zeppelin,Led Zeppelin III,Tangerine,3.16125
509,Led Zeppelin,Led Zeppelin III,That's The Way,5.62241666667
510,Led Zeppelin,Led Zeppelin III,Bron-Y-Aur Stomp,4.325
511,Led Zeppelin,Led Zeppelin III,Hats Off To (Roy) Harper,3.65626666667
512,Led Zeppelin,Physical Graffiti [Disc 2],In The Light,8.77975
513,Led Zeppelin,Physical Graffiti [Disc 2],Bron-Yr-Aur,2.11068333333
514,Led Zeppelin,Physical Graffiti [Disc 2],Down By The Seaside,5.26976666667
515,Led Zeppelin,Physical Graffiti [Disc 2],Ten Years Gone,6.55193333333
516,Led Zeppelin,Physical Graffiti [Disc 2],Night Flight,3.62578333333
517,Led Zeppelin,Physical Graffiti [Disc 2],The Wanton Song,4.16478333333
518,Led Zeppelin,Physical Graffiti [Disc 2],Boogie With Stu,3.88788333333
519,Led Zeppelin,Physical Graffiti [Disc 2],Black Country Woman,4.5514
520,Led Zeppelin,Physical Graffiti [Disc 2],Sick Again,4.71726666667
521,Led Zeppelin,Presence,Achilles Last Stand,10.4250333333
522,Led Zeppelin,Presence,For Your Life,6.40651666667
523,Led Zeppelin,Presence,Royal Orleans,2.99318333333
524,Led Zeppelin,Presence,Nobody's Fault But Mine,6.27025
525,Led Zeppelin,Presence,Candy Store Rock,4.20091666667
526,Led Zeppelin,Presence,Hots On For Nowhere,4.73511666667
527,Led Zeppelin,Presence,Tea For One,9.44586666667
528,Led Zeppelin,The Song Remains The Same (Disc 1),Rock & Roll,4.0407
529,Led Zeppelin,The Song Remains The Same (Disc 1),Celebration Day,3.8339
530,Led Zeppelin,The Song Remains The Same (Disc 1),The Song Remains The Same,5.8893
531,Led Zeppelin,The Song Remains The Same (Disc 1),Rain Song,8.43013333333
532,Led Zeppelin,The Song Remains The Same (Disc 1),Dazed And Confused,26.87215
533,Led Zeppelin,The Song Remains The Same (Disc 2),No Quarter,12.4982833333
534,Led Zeppelin,The Song Remains The Same (Disc 2),Stairway To Heaven,10.9548833333
535,Led Zeppelin,The Song Remains The Same (Disc 2),Moby Dick,12.7725666667
536,Led Zeppelin,The Song Remains The Same (Disc 2),Whole Lotta Love,14.39825
537,Frank Zappa & Captain Beefheart,Bongo Fury,Debra Kadabra,3.90921666667
538,Frank Zappa & Captain Beefheart,Bongo Fury,Carolina Hard-Core Ecstasy,5.99466666667
539,Frank Zappa & Captain Beefheart,Bongo Fury,Sam With The Showing Scalp Flat Top,2.85473333333
540,Frank Zappa & Captain Beefheart,Bongo Fury,Poofter's Froth Wyoming Plans Ahead,3.06503333333
541,Frank Zappa & Captain Beefheart,Bongo Fury,200 Years Old,4.54268333333
542,Frank Zappa & Captain Beefheart,Bongo Fury,Cucamonga,2.40805
543,Frank Zappa & Captain Beefheart,Bongo Fury,Advance Romance,11.2949
544,Frank Zappa & Captain Beefheart,Bongo Fury,Man With The Woman Head,1.48156666667
545,Frank Zappa & Captain Beefheart,Bongo Fury,Muffin Man,5.54796666667
546,Marcos Valle,Chill: Brazil (Disc 1),Guanabara,4.1269
547,Marcos Valle,Chill: Brazil (Disc 1),Mas Que Nada,4.13996666667
548,Marcos Valle,Chill: Brazil (Disc 1),Vôo Sobre o Horizonte,3.75161666667
549,Marcos Valle,Chill: Brazil (Disc 1),A Paz,4.38638333333
550,Marcos Valle,Chill: Brazil (Disc 1),Wave (Vou te Contar),4.52745
551,Marcos Valle,Chill: Brazil (Disc 1),Água de Beber,2.44461666667
552,Marcos Valle,Chill: Brazil (Disc 1),Samba da Bençaco,4.70333333333
553,Marcos Valle,Chill: Brazil (Disc 1),Pode Parar,2.99013333333
554,Marcos Valle,Chill: Brazil (Disc 1),Menino do Rio,4.37855
555,Marcos Valle,Chill: Brazil (Disc 1),Ando Meio Desligado,3.26355
556,Marcos Valle,Chill: Brazil (Disc 1),Mistério da Raça,3.072
557,Marcos Valle,Chill: Brazil (Disc 1),All Star,2.93876666667
558,Marcos Valle,Chill: Brazil (Disc 1),Menina Bonita,3.95145
559,Marcos Valle,Chill: Brazil (Disc 1),Pescador de Ilusões,4.09206666667
560,Marcos Valle,Chill: Brazil (Disc 1),À Vontade (Live Mix),3.0106
561,Marcos Valle,Chill: Brazil (Disc 1),Maria Fumaça,2.35013333333
562,Marcos Valle,Chill: Brazil (Disc 1),Sambassim (dj patife remix),3.56091666667
563,Milton Nascimento & Bebeto,,,
564,Azymuth,,,
565,Gilberto Gil,As Canções de Eu Tu Eles,Óia Eu Aqui De Novo,3.65756666667
566,Gilberto Gil,As Canções de Eu Tu Eles,Baião Da Penha,4.13213333333
567,Gilberto Gil,As Canções de Eu Tu Eles,Esperando Na Janela,4.35068333333
568,Gilberto Gil,As Canções de Eu Tu Eles,Juazeiro,3.70458333333
569,Gilberto Gil,As Canções de Eu Tu Eles,Último Pau-De-Arara,3.34061666667
570,Gilberto Gil,As Canções de Eu Tu Eles,Asa Branca,3.61751666667
571,Gilberto Gil,As Canções de Eu Tu Eles,Qui Nem Jiló,3.41158333333
572,Gilberto Gil,As Canções de Eu Tu Eles,Assum Preto,3.32755
573,Gilberto Gil,As Canções de Eu Tu Eles,Pau-De-Arara,3.19433333333
574,Gilberto Gil,As Canções de Eu Tu Eles,A Volta Da Asa Branca,4.517
575,Gilberto Gil,As Canções de Eu Tu Eles,O Amor Daqui De Casa,2.47726666667
576,Gilberto Gil,As Canções de Eu Tu Eles,As Pegadas Do Amor,3.4856
577,Gilberto Gil,As Canções de Eu Tu Eles,Lamento Sertanejo,4.34938333333
578,Gilberto Gil,As Canções de Eu Tu Eles,Casinha Feliz,0.538116666667
579,Gilberto Gil,Quanta Gente Veio Ver (Live),Introdução (Live),2.56826666667
580,Gilberto Gil,Quanta Gente Veio Ver (Live),Palco (Live),3.97191666667
581,Gilberto Gil,Quanta Gente Veio Ver (Live),Is This Love (Live),4.92103333333
582,Gilberto Gil,Quanta Gente Veio Ver (Live),Stir It Up (Live),4.70681666667
583,Gilberto Gil,Quanta Gente Veio Ver (Live),Refavela (Live),3.94491666667
584,Gilberto Gil,Quanta Gente Veio Ver (Live),Vendedor De Caranguejo (Live),4.14736666667
585,Gilberto Gil,Quanta Gente Veio Ver (Live),Quanta (Live),5.95808333333
586,Gilberto Gil,Quanta Gente Veio Ver (Live),Estrela (Live),4.75515
587,Gilberto Gil,Quanta Gente Veio Ver (Live),Pela Internet (Live),4.39118333333
588,Gilberto Gil,Quanta Gente Veio Ver (Live),Cérebro Eletrônico (Live),3.86045
589,Gilberto Gil,Quanta Gente Veio Ver (Live),Opachorô (Live),4.32543333333
590,Gilberto Gil,Quanta Gente Veio Ver (Live),Copacabana (Live),4.82785
591,Gilberto Gil,Quanta Gente Veio Ver (Live),A Novidade (Live),5.28281666667
592,Gilberto Gil,Quanta Gente Veio Ver (Live),Ghandi (Live),3.70763333333
593,Gilberto Gil,Quanta Gente Veio Ver (Live),De Ouro E Marfim (Live),3.91618333333
594,Gilberto Gil,Quanta Gente Veio ver--Bônus De Carnaval,Doce De Carnaval (Candy All),5.93501666667
595,Gilberto Gil,Quanta Gente Veio ver--Bônus De Carnaval,Lamento De Carnaval,4.90883333333
596,Gilberto Gil,Quanta Gente Veio ver--Bônus De Carnaval,Pretinha,4.42121666667
597,João Gilberto,,,
598,Bebel Gilberto,,,
599,Jorge Vercilo,,,
600,Baby Consuelo,,,
601,Ney Matogrosso,,,
602,Luiz Melodia,,,
603,Nando Reis,,,
604,Pedro Luís & A Parede,,,
605,O Rappa,Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro,Instinto Colectivo,5.0094
606,O Rappa,Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro,Chapa o Coco,2.39716666667
607,O Rappa,Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro,Prostituta,5.98333333333
608,O Rappa,Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro,Eu So Queria Sumir,4.49566666667
609,O Rappa,Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro,Tres Reis,5.06905
610,O Rappa,Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro,Um Lugar ao Sol,3.53871666667
611,O Rappa,Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro,Batalha Naval,4.76211666667
612,O Rappa,Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro,Todo o Carnaval tem seu Fim,3.9571
613,O Rappa,Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro,O Misterio do Samba,3.76903333333
614,O Rappa,Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro,Armadura,3.88135
615,O Rappa,Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro,Na Ladeira,3.69283333333
616,O Rappa,Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro,Carimbo,5.47918333333
617,O Rappa,Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro,Catimbo,4.2414
618,O Rappa,Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro,Funk de Bamba,3.95536666667
619,O Rappa,Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro,Chega no Suingue,3.69675
620,O Rappa,Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro,Mun-Ra,4.57751666667
621,O Rappa,Radio Brasil (O Som da Jovem Vanguarda) - Seleccao de Henrique Amaro,Freestyle Love,5.30806666667
622,Ed Motta,The Best of Ed Motta,Solução,4.12385
623,Ed Motta,The Best of Ed Motta,Manuel,3.83781666667
624,Ed Motta,The Best of Ed Motta,Entre E Ouça,4.7717
625,Ed Motta,The Best of Ed Motta,Um Contrato Com Deus,3.37501666667
626,Ed Motta,The Best of Ed Motta,Um Jantar Pra Dois,4.06681666667
627,Ed Motta,The Best of Ed Motta,Vamos Dançar,3.7699
628,Ed Motta,The Best of Ed Motta,Um Love,3.02671666667
629,Ed Motta,The Best of Ed Motta,Seis Da Tarde,3.97408333333
630,Ed Motta,The Best of Ed Motta,Baixo Rio,3.30013333333
631,Ed Motta,The Best of Ed Motta,Sombras Do Meu Destino,4.67808333333
632,Ed Motta,The Best of Ed Motta,Do You Have Other Loves?,4.92058333333
633,Ed Motta,The Best of Ed Motta,Agora Que O Dia Acordou,5.38688333333
634,Ed Motta,The Best of Ed Motta,Já!!!,3.6297
635,Ed Motta,The Best of Ed Motta,A Rua,3.96711666667
636,Banda Black Rio,,,
637,Fernanda Porto,,,
638,Os Cariocas,,,
639,Elis Regina,Elis Regina-Minha História,O Bêbado e a Equilibrista,3.71765
640,Elis Regina,Elis Regina-Minha História,O Mestre-Sala dos Mares,3.10376666667
641,Elis Regina,Elis Regina-Minha História,Atrás da Porta,2.7768
642,Elis Regina,Elis Regina-Minha História,"Dois Pra Lá, Dois Pra Cá",4.38376666667
643,Elis Regina,Elis Regina-Minha História,Casa no Campo,2.84646666667
644,Elis Regina,Elis Regina-Minha História,Romaria,4.04723333333
645,Elis Regina,Elis Regina-Minha História,"Alô, Alô, Marciano",4.02328333333
646,Elis Regina,Elis Regina-Minha História,Me Deixas Louca,3.58051666667
647,Elis Regina,Elis Regina-Minha História,Fascinação,3.01321666667
648,Elis Regina,Elis Regina-Minha História,Saudosa Maloca,4.63541666667
649,Elis Regina,Elis Regina-Minha História,As Aparências Enganam,4.12298333333
650,Elis Regina,Elis Regina-Minha História,Madalena,2.62311666667
651,Elis Regina,Elis Regina-Minha História,Maria Rosa,3.88005
652,Elis Regina,Elis Regina-Minha História,Aprendendo A Jogar,4.8444
653,Milton Nascimento,Milton Nascimento Ao Vivo,Coração De Estudante,3.97583333333
654,Milton Nascimento,Milton Nascimento Ao Vivo,A Noite Do Meu Bem,3.66801666667
655,Milton Nascimento,Milton Nascimento Ao Vivo,Paisagem Na Janela,3.2949
656,Milton Nascimento,Milton Nascimento Ao Vivo,Cuitelinho,3.48995
657,Milton Nascimento,Milton Nascimento Ao Vivo,Caxangá,4.09251666667
658,Milton Nascimento,Milton Nascimento Ao Vivo,Nos Bailes Da Vida,4.5958
659,Milton Nascimento,Milton Nascimento Ao Vivo,Menestrel Das Alagoas,3.3293
660,Milton Nascimento,Milton Nascimento Ao Vivo,Brasil,2.59046666667
661,Milton Nascimento,Milton Nascimento Ao Vivo,Canção Do Novo Mundo,3.58921666667
662,Milton Nascimento,Milton Nascimento Ao Vivo,Um Gosto De Sol,5.12
663,Milton Nascimento,Milton Nascimento Ao Vivo,Solar,2.60353333333
664,Milton Nascimento,Milton Nascimento Ao Vivo,Para Lennon E McCartney,5.3638
